zip,province,building_type,bedroom,construction_Year,price,heating_type,land_surface
3550,Limburg,HOUSE,3,1978,575000,FUELOIL,2400
3600,Limburg,HOUSE,6,1995,1275000,FUELOIL,54166
3545,Limburg,HOUSE,4,1957,649000,FUELOIL,4796
3920,Limburg,HOUSE,4,1989,895000,GAS,2159
3800,Limburg,HOUSE,5,1955,297000,GAS,498
3970,Limburg,HOUSE,4,1963,280000,FUELOIL,201
3700,Limburg,HOUSE,4,1930,219000,GAS,293
3520,Limburg,HOUSE,2,1950,389000,GAS,506
3570,Limburg,HOUSE,3,2022,429750,GAS,444
3980,Limburg,HOUSE,2,2008,159000,PELLET,1042
3581,Limburg,HOUSE,3,1919,199000,GAS,375
3890,Limburg,HOUSE,3,2022,331080,GAS,358
3980,Limburg,HOUSE,6,1962,385000,FUELOIL,617
3582,Limburg,HOUSE,3,2022,289673,GAS,368
3890,Limburg,HOUSE,3,2022,320758,GAS,402
3720,Limburg,HOUSE,1,2018,195000,GAS,1580
3840,Limburg,HOUSE,3,2022,274873,GAS,410
3520,Limburg,HOUSE,3,2022,386865,GAS,406
3511,Limburg,HOUSE,2,1951,195000,FUELOIL,624
3700,Limburg,HOUSE,2,1918,140000,FUELOIL,330
3800,Limburg,HOUSE,4,2020,348217,GAS,150
3800,Limburg,HOUSE,3,2021,297348,GAS,161
3520,Limburg,HOUSE,3,2022,390099,GAS,462
3800,Limburg,HOUSE,3,2021,314576,GAS,161
3950,Limburg,HOUSE,4,1982,349000,FUELOIL,1918
3690,Limburg,HOUSE,3,1935,249000,FUELOIL,1804
3560,Limburg,HOUSE,3,1973,299000,GAS,715
3890,Limburg,HOUSE,3,2022,318621,GAS,445
3720,Limburg,HOUSE,3,1919,495000,GAS,2975
3620,Limburg,HOUSE,3,2019,326500,GAS,85
3930,Limburg,HOUSE,2,1979,209000,FUELOIL,330
3545,Limburg,HOUSE,3,1973,368000,FUELOIL,1000
3890,Limburg,HOUSE,3,2022,412720,GAS,877
3600,Limburg,HOUSE,3,1994,445000,FUELOIL,580
3980,Limburg,HOUSE,3,2022,375000,GAS,536
3970,Limburg,HOUSE,3,1905,239000,FUELOIL,194
3840,Limburg,HOUSE,3,2022,274804,GAS,410
3550,Limburg,HOUSE,3,1987,439000,GAS,1382
3800,Limburg,HOUSE,3,2021,291968,GAS,150
3720,Limburg,HOUSE,2,1950,245000,GAS,459
3830,Limburg,HOUSE,3,1984,360000,GAS,2885
3500,Limburg,HOUSE,5,1968,449000,FUELOIL,1123
3582,Limburg,HOUSE,3,2022,296526,GAS,381
3990,Limburg,HOUSE,3,1963,299000,FUELOIL,804
3580,Limburg,HOUSE,4,1956,395000,GAS,1973
3800,Limburg,HOUSE,4,1899,649000,FUELOIL,821
3582,Limburg,HOUSE,3,2022,313646,GAS,453
3500,Limburg,HOUSE,5,1968,409000,FUELOIL,343
3680,Limburg,HOUSE,3,1970,289000,PELLET,1402
3530,Limburg,HOUSE,5,1997,837500,FUELOIL,3591
3990,Limburg,HOUSE,3,1990,379500,FUELOIL,1233
3945,Limburg,HOUSE,3,2012,349900,GAS,450
3500,Limburg,HOUSE,6,1938,795000,GAS,270
3840,Limburg,HOUSE,3,2022,282243,GAS,341
3582,Limburg,HOUSE,3,2022,356141,GAS,467
3800,Limburg,HOUSE,3,2020,320039,GAS,150
3500,Limburg,HOUSE,4,1973,396000,FUELOIL,785
3520,Limburg,HOUSE,3,2022,388322,GAS,370
3660,Limburg,HOUSE,3,2022,288212,SOLAR,294
3620,Limburg,HOUSE,3,1979,565000,GAS,833
3840,Limburg,HOUSE,3,2022,329280,GAS,341
3870,Limburg,HOUSE,5,1995,975000,GAS,3600
3800,Limburg,HOUSE,3,2020,349296,GAS,150
3930,Limburg,HOUSE,4,1942,329000,GAS,476
3800,Limburg,HOUSE,4,1968,289000,GAS,678
3660,Limburg,HOUSE,3,2022,288951,SOLAR,330
3910,Limburg,HOUSE,4,1985,529000,ELECTRIC,1598
3500,Limburg,HOUSE,4,1955,455000,GAS,993
3800,Limburg,HOUSE,3,2021,297348,GAS,172
3800,Limburg,HOUSE,3,1918,269000,GAS,444
3520,Limburg,HOUSE,3,2022,335811,GAS,454
3930,Limburg,HOUSE,4,1936,499000,GAS,550
3800,Limburg,HOUSE,3,2021,330346,GAS,150
3800,Limburg,HOUSE,3,2020,339325,GAS,150
3720,Limburg,HOUSE,3,1962,212000,FUELOIL,431
3945,Limburg,HOUSE,2,1959,305000,GAS,306
3800,Limburg,HOUSE,3,2021,327440,GAS,172
3700,Limburg,HOUSE,3,1950,315000,GAS,1007
3600,Limburg,HOUSE,3,2022,294000,GAS,184
3840,Limburg,HOUSE,3,2022,278443,GAS,341
3800,Limburg,HOUSE,2,2022,259900,GAS,17800
3890,Limburg,HOUSE,3,1850,279000,GAS,1354
3840,Limburg,HOUSE,3,2022,333080,GAS,394
3920,Limburg,HOUSE,5,2015,689000,ELECTRIC,884
3890,Limburg,HOUSE,3,2022,323446,GAS,341
3800,Limburg,HOUSE,3,1964,649000,FUELOIL,23017
3500,Limburg,HOUSE,2,1949,475000,GAS,105
3620,Limburg,HOUSE,3,1952,259000,FUELOIL,434
3510,Limburg,HOUSE,2,1982,495000,GAS,601
3500,Limburg,HOUSE,5,1968,349000,FUELOIL,820
3800,Limburg,HOUSE,3,2022,287500,GAS,17800
3890,Limburg,HOUSE,3,2022,404400,GAS,604
3640,Limburg,HOUSE,3,1974,280000,GAS,1230
3945,Limburg,HOUSE,3,2022,399500,GAS,461
3945,Limburg,HOUSE,3,2022,398000,GAS,453
3520,Limburg,HOUSE,3,1967,419000,GAS,603
3500,Limburg,HOUSE,3,1950,598000,GAS,2271
3740,Limburg,HOUSE,3,1967,295000,FUELOIL,749
3890,Limburg,HOUSE,3,1977,425000,FUELOIL,2778
3540,Limburg,HOUSE,3,1955,350000,FUELOIL,9961
3970,Limburg,HOUSE,4,1991,549000,GAS,1095
3500,Limburg,HOUSE,5,1937,795000,GAS,270
3830,Limburg,HOUSE,6,1914,465000,FUELOIL,2309
3890,Limburg,HOUSE,3,1980,425000,GAS,1059
3570,Limburg,HOUSE,3,2022,374200,GAS,360
3680,Limburg,HOUSE,5,1950,489000,GAS,1886
3510,Limburg,HOUSE,4,1991,678000,FUELOIL,4616
3720,Limburg,HOUSE,3,2022,415000,GAS,567
3700,Limburg,HOUSE,3,2016,285000,GAS,166
3890,Limburg,HOUSE,3,1959,199000,GAS,320
3500,Limburg,HOUSE,2,1961,330000,GAS,186
3890,Limburg,HOUSE,3,1959,219000,FUELOIL,611
3720,Limburg,HOUSE,3,2022,415000,GAS,549
3500,Limburg,HOUSE,14,1934,399000,GAS,180
3890,Limburg,HOUSE,4,2022,348400,GAS,310
3700,Limburg,HOUSE,3,1850,274000,CARBON,419
3890,Limburg,HOUSE,3,1977,300000,FUELOIL,1394
3560,Limburg,HOUSE,4,1983,530000,GAS,800
3800,Limburg,HOUSE,3,2020,340347,GAS,150
3840,Limburg,HOUSE,3,1975,359000,GAS,986
3840,Limburg,HOUSE,3,1985,319000,FUELOIL,538
3840,Limburg,HOUSE,3,2022,278673,GAS,341
3770,Limburg,HOUSE,2,1994,385000,FUELOIL,598
3500,Limburg,HOUSE,4,1953,800000,GAS,126
3840,Limburg,HOUSE,3,2022,277654,GAS,341
3512,Limburg,HOUSE,4,1962,249000,FUELOIL,395
3890,Limburg,HOUSE,3,2022,319413,GAS,341
3890,Limburg,HOUSE,3,2022,317588,GAS,367
3730,Limburg,HOUSE,3,1966,265000,FUELOIL,1587
3530,Limburg,HOUSE,3,1988,439000,FUELOIL,424
3800,Limburg,HOUSE,5,1875,595000,FUELOIL,110
3740,Limburg,HOUSE,3,1966,274900,FUELOIL,750
3850,Limburg,HOUSE,4,1969,250000,FUELOIL,3117
3600,Limburg,HOUSE,4,1931,295000,FUELOIL,440
3990,Limburg,HOUSE,2,1969,220000,GAS,870
3620,Limburg,HOUSE,3,1919,229000,FUELOIL,539
3890,Limburg,HOUSE,3,2022,342600,GAS,379
3798,Limburg,HOUSE,5,1930,699000,PELLET,1640
3680,Limburg,HOUSE,3,1961,209000,FUELOIL,580
3500,Limburg,HOUSE,2,1920,799000,GAS,215
3700,Limburg,HOUSE,4,1963,268000,FUELOIL,805
3583,Limburg,HOUSE,3,1931,399500,FUELOIL,4690
3580,Limburg,HOUSE,3,2022,386500,GAS,632
3890,Limburg,HOUSE,3,2022,325880,GAS,324
3890,Limburg,HOUSE,3,2022,342600,GAS,371
3583,Limburg,HOUSE,3,1966,299000,FUELOIL,798
3540,Limburg,HOUSE,4,2022,275000,GAS,664
3560,Limburg,HOUSE,3,1970,239000,FUELOIL,611
3621,Limburg,HOUSE,3,1958,239000,FUELOIL,327
3583,Limburg,HOUSE,3,1998,450000,GAS,756
3700,Limburg,HOUSE,4,1955,249000,GAS,524
3600,Limburg,HOUSE,7,1937,875000,GAS,4205
3620,Limburg,HOUSE,4,1963,275000,FUELOIL,289
3830,Limburg,HOUSE,3,2022,319865,GAS,279
3500,Limburg,HOUSE,5,1930,685000,GAS,5035
3550,Limburg,HOUSE,3,2016,409000,GAS,327
3550,Limburg,HOUSE,4,1974,579000,FUELOIL,2732
3670,Limburg,HOUSE,3,1962,359000,FUELOIL,9874
3930,Limburg,HOUSE,4,1990,449000,GAS,908
3520,Limburg,HOUSE,3,2022,382484,GAS,405
3520,Limburg,HOUSE,3,2022,370226,GAS,619
3870,Limburg,HOUSE,6,1936,350000,GAS,1507
3600,Limburg,HOUSE,3,1930,224000,FUELOIL,416
3550,Limburg,HOUSE,4,1968,995000,GAS,5520
3550,Limburg,HOUSE,4,1958,274950,FUELOIL,1485
3800,Limburg,HOUSE,3,1966,385000,FUELOIL,3136
3700,Limburg,HOUSE,3,1958,170000,FUELOIL,114
3500,Limburg,HOUSE,3,2004,495000,GAS,1045
3631,Limburg,HOUSE,3,2008,269000,GAS,119
3540,Limburg,HOUSE,3,2017,825000,GAS,10000
3520,Limburg,HOUSE,3,2022,365000,GAS,373
3870,Limburg,HOUSE,6,1905,569000,FUELOIL,2637
3600,Limburg,HOUSE,7,1918,399000,GAS,1086
3971,Limburg,HOUSE,6,1987,399000,FUELOIL,836
3840,Limburg,HOUSE,5,1959,247000,GAS,404
3582,Limburg,HOUSE,3,1972,299500,FUELOIL,937
3620,Limburg,HOUSE,5,1984,459000,FUELOIL,1806
3600,Limburg,HOUSE,4,1930,199000,GAS,314
3570,Limburg,HOUSE,3,2022,540500,GAS,568
3520,Limburg,HOUSE,3,2022,470000,GAS,400
3530,Limburg,HOUSE,4,1965,339000,GAS,1045
3570,Limburg,HOUSE,6,1939,449000,FUELOIL,971
3740,Limburg,HOUSE,4,1958,175000,FUELOIL,697
3960,Limburg,HOUSE,4,2003,1230000,FUELOIL,3209
3680,Limburg,HOUSE,3,1975,285000,FUELOIL,1340
3540,Limburg,HOUSE,3,1983,375000,FUELOIL,863
3511,Limburg,HOUSE,5,1967,625000,FUELOIL,1908
3650,Limburg,HOUSE,3,1952,249000,PELLET,457
3980,Limburg,HOUSE,3,1963,334000,FUELOIL,2264
3980,Limburg,HOUSE,3,2010,499000,FUELOIL,504
3570,Limburg,HOUSE,3,2018,375000,GAS,4838
3640,Limburg,HOUSE,3,1863,449000,GAS,1420
3800,Limburg,HOUSE,3,1931,249000,GAS,150
3511,Limburg,HOUSE,4,2011,699000,GAS,858
3700,Limburg,HOUSE,4,1975,220000,FUELOIL,655
3600,Limburg,HOUSE,3,1968,420000,GAS,745
3806,Limburg,HOUSE,3,2000,329000,GAS,406
3830,Limburg,HOUSE,3,2022,287350,GAS,150
3583,Limburg,HOUSE,3,1963,285000,FUELOIL,1492
3520,Limburg,HOUSE,3,2022,385330,GAS,405
3660,Limburg,HOUSE,3,1961,239000,FUELOIL,677
3583,Limburg,HOUSE,4,1963,249000,GAS,641
3980,Limburg,HOUSE,3,1958,229000,FUELOIL,840
3600,Limburg,HOUSE,7,1963,650000,FUELOIL,2383
3945,Limburg,HOUSE,3,1950,420000,FUELOIL,4130
3560,Limburg,HOUSE,4,1954,235000,FUELOIL,632
3920,Limburg,HOUSE,3,1970,319000,GAS,496
3700,Limburg,HOUSE,4,2020,495000,GAS,527
3520,Limburg,HOUSE,3,2022,384070,GAS,405
3560,Limburg,HOUSE,3,1965,269000,GAS,1198
3920,Limburg,HOUSE,3,1963,440000,GAS,10775
3800,Limburg,HOUSE,3,1955,249000,FUELOIL,204
3600,Limburg,HOUSE,3,2020,529000,GAS,495
3520,Limburg,HOUSE,3,2022,375000,GAS,357
3530,Limburg,HOUSE,4,1981,369000,FUELOIL,654
3700,Limburg,HOUSE,3,1951,150000,FUELOIL,590
3520,Limburg,HOUSE,3,2022,382590,GAS,405
3680,Limburg,HOUSE,4,1962,215000,FUELOIL,138
3570,Limburg,HOUSE,3,2022,420750,GAS,447
3520,Limburg,HOUSE,3,2022,380000,GAS,349
3840,Limburg,HOUSE,3,1956,240000,GAS,679
3590,Limburg,HOUSE,3,1950,360000,FUELOIL,975
3945,Limburg,HOUSE,3,2001,475000,GAS,1116
3590,Limburg,HOUSE,5,1934,369000,GAS,1145
3581,Limburg,HOUSE,4,1976,450000,FUELOIL,1088
3550,Limburg,HOUSE,4,1949,460000,GAS,1120
3583,Limburg,HOUSE,3,1920,589000,GAS,2340
3520,Limburg,HOUSE,3,1960,279000,PELLET,1080
3800,Limburg,HOUSE,4,1930,199000,GAS,90
3910,Limburg,HOUSE,3,2022,328000,GAS,161
3520,Limburg,HOUSE,3,1963,230000,FUELOIL,233
3870,Limburg,HOUSE,3,2001,280000,FUELOIL,379
3580,Limburg,HOUSE,3,1963,209000,FUELOIL,620
3550,Limburg,HOUSE,3,1954,320000,GAS,653
3920,Limburg,HOUSE,5,2006,549000,GAS,992
3960,Limburg,HOUSE,3,1899,379000,GAS,631
3520,Limburg,HOUSE,3,2022,465000,GAS,400
3950,Limburg,HOUSE,3,1971,347000,GAS,1281
3640,Limburg,HOUSE,3,1850,598000,GAS,1539
3800,Limburg,HOUSE,6,1875,870000,GAS,20356
3950,Limburg,HOUSE,5,1978,749000,FUELOIL,26000
3800,Limburg,HOUSE,3,2022,415000,SOLAR,6
3910,Limburg,HOUSE,3,2022,320200,GAS,162
3600,Limburg,HOUSE,3,2020,374000,GAS,330
3530,Limburg,HOUSE,3,2022,345000,GAS,297
3850,Limburg,HOUSE,3,1930,159000,FUELOIL,870
3500,Limburg,HOUSE,3,1974,339000,GAS,993
3920,Limburg,HOUSE,5,1964,335000,FUELOIL,561
3590,Limburg,HOUSE,5,1958,349000,FUELOIL,3251
3920,Limburg,HOUSE,6,1998,689000,GAS,1450
3800,Limburg,HOUSE,4,1950,349000,FUELOIL,773
3530,Limburg,HOUSE,4,1983,369000,GAS,855
3550,Limburg,HOUSE,5,1949,229000,FUELOIL,389
3700,Limburg,HOUSE,5,1904,725000,GAS,1900
3500,Limburg,HOUSE,4,1962,359000,GAS,294
3590,Limburg,HOUSE,6,2015,690000,GAS,1268
3830,Limburg,HOUSE,3,1965,245000,FUELOIL,492
3570,Limburg,HOUSE,5,2003,720000,GAS,1456
3970,Limburg,HOUSE,3,1974,229000,GAS,336
3800,Limburg,HOUSE,3,2023,278655,GAS,220
3960,Limburg,HOUSE,3,1890,268000,GAS,101
3920,Limburg,HOUSE,4,1965,269000,GAS,246
3500,Limburg,HOUSE,6,1930,395000,GAS,200
3800,Limburg,HOUSE,5,1900,429000,FUELOIL,1092
3740,Limburg,HOUSE,4,2018,350000,GAS,211
3891,Limburg,HOUSE,4,1989,349000,FUELOIL,1499
3930,Limburg,HOUSE,3,2018,639500,GAS,732
3530,Limburg,OTHER,2,2009,97500,ELECTRIC,1
3770,Limburg,HOUSE,5,1875,275000,FUELOIL,3087
3700,Limburg,HOUSE,1,1950,129000,FUELOIL,35
3970,Limburg,HOUSE,7,1939,299000,GAS,355
3700,Limburg,HOUSE,4,2000,595000,FUELOIL,1000
3550,Limburg,HOUSE,3,1975,320000,CARBON,793
3600,Limburg,HOUSE,5,1977,574000,GAS,3000
3500,Limburg,HOUSE,2,1932,299000,GAS,153
3800,Limburg,HOUSE,3,1957,225000,GAS,276
3600,Limburg,HOUSE,5,2016,589000,GAS,897
3830,Limburg,HOUSE,3,2022,311865,GAS,198
3740,Limburg,HOUSE,4,2020,350000,GAS,211
3500,Limburg,HOUSE,5,1959,250000,GAS,208
3800,Limburg,HOUSE,6,1875,795000,GAS,7650
3910,Limburg,HOUSE,3,2022,335400,GAS,164
3600,Limburg,HOUSE,2,1992,295000,GAS,580
3740,Limburg,HOUSE,4,1990,379000,FUELOIL,833
3570,Limburg,HOUSE,3,2018,349950,GAS,4838
3500,Limburg,HOUSE,4,2023,550000,ELECTRIC,567
3930,Limburg,HOUSE,4,1947,325000,GAS,3334
3770,Limburg,HOUSE,4,1953,624000,GAS,3336
3800,Limburg,HOUSE,3,2023,283979,GAS,250
3583,Limburg,HOUSE,3,1953,349900,FUELOIL,1350
3800,Limburg,HOUSE,5,1984,299000,GAS,345
3500,Limburg,HOUSE,3,1970,335500,GAS,1235
3500,Limburg,HOUSE,3,1974,315000,GAS,600
3920,Limburg,HOUSE,3,2000,379000,FUELOIL,856
3500,Limburg,HOUSE,4,2022,1695000,GAS,1085
3740,Limburg,HOUSE,2,2010,998000,GAS,1871
3500,Limburg,HOUSE,4,1956,599000,FUELOIL,1435
3680,Limburg,HOUSE,4,1980,395000,FUELOIL,1661
3700,Limburg,HOUSE,3,1959,230000,FUELOIL,379
3950,Limburg,HOUSE,4,1968,279000,GAS,986
3910,Limburg,HOUSE,3,2022,315400,GAS,163
3960,Limburg,HOUSE,3,2000,289000,GAS,188
3590,Limburg,HOUSE,3,1956,265000,FUELOIL,1051
3680,Limburg,HOUSE,4,1962,349000,GAS,449
3680,Limburg,HOUSE,3,1968,275000,GAS,900
3520,Limburg,HOUSE,3,2002,375000,FUELOIL,934
3545,Limburg,HOUSE,3,1931,259000,FUELOIL,3519
3700,Limburg,HOUSE,3,2018,1475000,FUELOIL,7683
3530,Limburg,OTHER,2,2008,75000,ELECTRIC,1
3870,Limburg,HOUSE,5,1977,395000,FUELOIL,1080
3980,Limburg,HOUSE,3,1930,199000,WOOD,1132
3590,Limburg,HOUSE,3,1966,235000,FUELOIL,1302
3600,Limburg,HOUSE,3,1953,350000,FUELOIL,2884
3945,Limburg,HOUSE,3,2022,381000,GAS,343
3550,Limburg,HOUSE,4,1988,399000,ELECTRIC,2081
3970,Limburg,HOUSE,3,2022,323500,GAS,287
3690,Limburg,HOUSE,3,1973,269000,FUELOIL,699
3800,Limburg,HOUSE,3,2021,263147,GAS,155
3800,Limburg,HOUSE,3,1955,299000,FUELOIL,631
3720,Limburg,HOUSE,3,2022,395000,GAS,548
3800,Limburg,HOUSE,6,1850,899000,GAS,988
3580,Limburg,HOUSE,4,1965,285000,FUELOIL,790
3680,Limburg,HOUSE,5,1874,1525000,FUELOIL,4629
3680,Limburg,HOUSE,3,1965,349000,FUELOIL,550
3806,Limburg,HOUSE,5,1973,549000,FUELOIL,1376
3510,Limburg,HOUSE,3,1974,215000,FUELOIL,680
3650,Limburg,HOUSE,4,2010,2600000,GAS,4367
3600,Limburg,HOUSE,4,1932,245000,GAS,210
3545,Limburg,HOUSE,3,1976,369000,ELECTRIC,1220
3545,Limburg,HOUSE,5,1971,445000,FUELOIL,803
3640,Limburg,HOUSE,3,1969,340000,FUELOIL,1315
3570,Limburg,HOUSE,3,2022,367850,GAS,359
3730,Limburg,HOUSE,3,2004,619000,FUELOIL,936
3770,Limburg,HOUSE,3,1969,315000,FUELOIL,532
3800,Limburg,HOUSE,2,1850,449000,GAS,109
3800,Limburg,HOUSE,3,1972,260000,GAS,407
3945,Limburg,HOUSE,3,1935,165000,FUELOIL,315
3500,Limburg,HOUSE,4,1963,550000,GAS,795
3570,Limburg,HOUSE,4,1990,349000,GAS,900
3500,Limburg,HOUSE,3,2013,459000,GAS,305
3560,Limburg,HOUSE,3,1954,269000,GAS,988
3920,Limburg,HOUSE,4,1993,595000,FUELOIL,1737
3850,Limburg,HOUSE,3,2021,350000,GAS,566
3910,Limburg,HOUSE,4,1992,1600000,GAS,9212
3530,Limburg,HOUSE,3,1966,345000,FUELOIL,1514
3950,Limburg,HOUSE,3,1954,199000,FUELOIL,725
3830,Limburg,HOUSE,3,2022,284450,GAS,122
3980,Limburg,HOUSE,2,1954,199000,FUELOIL,480
3940,Limburg,HOUSE,3,1988,290000,FUELOIL,650
3724,Limburg,HOUSE,3,1872,290000,PELLET,15223
3690,Limburg,HOUSE,3,1991,547500,FUELOIL,1168
3800,Limburg,HOUSE,5,1950,599000,GAS,3045
3680,Limburg,HOUSE,4,1973,278000,GAS,821
3620,Limburg,HOUSE,3,1980,420000,GAS,1720
3500,Limburg,HOUSE,4,1956,319000,GAS,99
3600,Limburg,HOUSE,3,2021,235360,GAS,180
3600,Limburg,HOUSE,3,1964,309000,FUELOIL,777
3680,Limburg,HOUSE,3,1850,485000,GAS,1435
3580,Limburg,HOUSE,3,2022,386500,GAS,579
3510,Limburg,HOUSE,3,2008,340000,GAS,336
3511,Limburg,HOUSE,4,1960,285000,FUELOIL,799
3700,Limburg,HOUSE,3,2023,365000,ELECTRIC,445
3580,Limburg,HOUSE,1,1961,199500,FUELOIL,771
3630,Limburg,HOUSE,3,1954,289000,FUELOIL,193
3620,Limburg,HOUSE,4,2021,373979,GAS,344
3600,Limburg,HOUSE,4,1930,289900,FUELOIL,641
3550,Limburg,HOUSE,5,1995,375000,FUELOIL,975
3650,Limburg,HOUSE,3,1964,219000,FUELOIL,435
3910,Limburg,HOUSE,6,1919,2495000,GAS,6280
3600,Limburg,HOUSE,5,1992,560000,FUELOIL,685
3520,Limburg,HOUSE,3,1987,350000,GAS,1044
3770,Limburg,HOUSE,5,1941,299000,FUELOIL,350
3570,Limburg,HOUSE,3,2022,354550,GAS,325
3550,Limburg,HOUSE,4,1994,995000,FUELOIL,17972
3520,Limburg,HOUSE,2020,1965,345000,GAS,12
3500,Limburg,HOUSE,4,1955,387000,GAS,848
3980,Limburg,HOUSE,5,2008,785000,GAS,18200
3500,Limburg,HOUSE,4,1975,396000,FUELOIL,785
3700,Limburg,HOUSE,2,1920,650000,FUELOIL,96
3600,Limburg,HOUSE,2,1930,189000,FUELOIL,150
3600,Limburg,HOUSE,3,2021,237160,GAS,1
3580,Limburg,HOUSE,3,2022,391500,GAS,597
3621,Limburg,HOUSE,3,1978,800000,GAS,2441
3500,Limburg,HOUSE,3,1958,550000,GAS,1428
3980,Limburg,HOUSE,5,1985,290000,FUELOIL,1215
3945,Limburg,HOUSE,3,2022,399500,GAS,509
3700,Limburg,HOUSE,3,2023,350000,ELECTRIC,572
3540,Limburg,HOUSE,2,1988,269900,PELLET,438
3740,Limburg,HOUSE,4,1875,420000,FUELOIL,2528
3520,Limburg,HOUSE,3,2022,382230,GAS,406
3770,Limburg,HOUSE,3,1958,215000,FUELOIL,670
3770,Limburg,HOUSE,3,1980,399000,FUELOIL,461
3590,Limburg,HOUSE,4,1965,635000,GAS,2604
3600,Limburg,HOUSE,4,1956,375000,FUELOIL,353
3570,Limburg,HOUSE,3,2022,413000,GAS,444
3540,Limburg,HOUSE,2,1999,380000,FUELOIL,1148
3940,Limburg,HOUSE,3,1989,309000,GAS,727
3650,Limburg,HOUSE,3,2010,289000,GAS,205
3560,Limburg,HOUSE,3,1990,350000,GAS,443
3870,Limburg,HOUSE,4,1926,185000,FUELOIL,600
3500,Limburg,HOUSE,3,1957,375000,GAS,747
3720,Limburg,HOUSE,3,1982,315000,FUELOIL,978
3700,Limburg,HOUSE,5,1961,339000,GAS,1399
3590,Limburg,HOUSE,3,2000,639000,FUELOIL,1163
3550,Limburg,HOUSE,3,1958,239000,FUELOIL,991
3960,Limburg,HOUSE,3,1998,449000,FUELOIL,967
3980,Limburg,HOUSE,5,2009,548000,GAS,1002
3545,Limburg,HOUSE,5,1850,449000,GAS,343
3832,Limburg,HOUSE,3,1971,375000,GAS,624
3630,Limburg,HOUSE,4,1996,1750000,GAS,10000
3770,Limburg,HOUSE,5,1947,479000,FUELOIL,2458
3550,Limburg,HOUSE,4,1991,349000,PELLET,749
3800,Limburg,HOUSE,3,1930,220000,GAS,374
3980,Limburg,HOUSE,5,1994,990000,GAS,1541
3800,Limburg,HOUSE,3,1933,175000,GAS,364
3520,Limburg,HOUSE,3,2022,381927,GAS,405
3670,Limburg,HOUSE,3,1986,595000,FUELOIL,10525
3700,Limburg,HOUSE,4,2018,349000,GAS,236
3830,Limburg,HOUSE,3,2022,324865,GAS,311
3580,Limburg,HOUSE,4,1961,299000,GAS,393
3940,Limburg,HOUSE,3,1973,322000,FUELOIL,1000
3620,Limburg,HOUSE,5,1963,369000,WOOD,4884
3650,Limburg,HOUSE,4,1966,315000,GAS,571
3560,Limburg,HOUSE,3,1949,485000,FUELOIL,2062
3850,Limburg,HOUSE,3,1971,325000,FUELOIL,865
3550,Limburg,HOUSE,4,2019,429000,GAS,437
3940,Limburg,HOUSE,3,2019,435000,GAS,751
3800,Limburg,HOUSE,4,1938,329000,GAS,85
3581,Limburg,HOUSE,4,2021,330000,GAS,335
3500,Limburg,HOUSE,5,1959,595000,FUELOIL,3302
3500,Limburg,HOUSE,3,1956,265000,FUELOIL,718
3850,Limburg,HOUSE,3,2021,356100,GAS,566
3945,Limburg,HOUSE,4,1987,699000,GAS,1087
3940,Limburg,HOUSE,3,1960,469000,GAS,1170
3830,Limburg,HOUSE,3,1964,225000,FUELOIL,1860
3520,Limburg,HOUSE,3,1970,279000,FUELOIL,1173
3890,Limburg,HOUSE,3,1969,369000,FUELOIL,943
3770,Limburg,HOUSE,3,1918,235000,GAS,314
3970,Limburg,HOUSE,3,1951,475000,GAS,390
3830,Limburg,HOUSE,3,2022,314865,GAS,233
3520,Limburg,HOUSE,5,1968,525000,GAS,776
3930,Limburg,HOUSE,4,1999,515000,GAS,743
3570,Limburg,HOUSE,3,1964,240000,GAS,809
3850,Limburg,HOUSE,3,2022,735000,ELECTRIC,1989
3640,Limburg,HOUSE,4,1951,285000,FUELOIL,401
3500,Limburg,HOUSE,4,1969,749000,GAS,927
3650,Limburg,HOUSE,5,1948,639000,FUELOIL,6246
3630,Limburg,HOUSE,4,2000,1995000,GAS,3680
3580,Limburg,HOUSE,4,2015,495000,GAS,550
3830,Limburg,HOUSE,3,2022,308865,GAS,186
3890,Limburg,HOUSE,4,1950,249000,FUELOIL,415
3560,Limburg,HOUSE,4,1974,525000,FUELOIL,1076
3770,Limburg,HOUSE,4,1951,249000,FUELOIL,927
3840,Limburg,HOUSE,3,2022,321875,GAS,344
3700,Limburg,HOUSE,4,1972,595000,FUELOIL,3640
3520,Limburg,HOUSE,4,1950,196000,FUELOIL,523
3740,Limburg,HOUSE,3,1969,475000,FUELOIL,1175
3550,Limburg,HOUSE,3,1988,339000,ELECTRIC,1125
3960,Limburg,HOUSE,4,1933,258000,GAS,272
3870,Limburg,HOUSE,2,1943,249000,FUELOIL,450
3650,Limburg,HOUSE,5,2022,303500,ELECTRIC,389
3800,Limburg,HOUSE,3,1962,198500,FUELOIL,958
3583,Limburg,HOUSE,3,1978,219000,FUELOIL,221
3800,Limburg,HOUSE,4,1850,185000,ELECTRIC,81
3930,Limburg,HOUSE,4,1994,798500,GAS,2307
3530,Limburg,HOUSE,3,1998,424000,GAS,1237
3850,Limburg,HOUSE,5,1994,479000,FUELOIL,5026
3980,Limburg,HOUSE,3,1965,279000,FUELOIL,4474
3600,Limburg,HOUSE,5,1930,398000,FUELOIL,842
3600,Limburg,HOUSE,3,1960,120000,FUELOIL,977
3500,Limburg,HOUSE,3,2022,449000,GAS,689
3980,Limburg,HOUSE,5,1931,499000,GAS,547
