Unnamed: 0,classified_id,classified_type,classified_price,classified_zip,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_outdoor_terrace_exists,customer_id
9516,10121757.0,apartment,595000,1190.0,notinstalled,1900.0,torenovate,gas,0.0,4.0,0.0,0,1247379.0
9517,10118169.0,apartment,599000,2000.0,hyperequipped,0.0,asnew,gas,0.0,2.0,0.0,True,667471.0
9519,10099506.0,apartment,599000,4020.0,0,0.0,asnew,gas,118.0,4.0,0.0,True,3853969.0
9521,10034437.0,apartment,625000,2650.0,usahyperequipped,2021.0,asnew,gas,0.0,2.0,0.0,True,3853942.0
9524,10076298.0,apartment,650000,1180.0,hyperequipped,0.0,asnew,gas,0.0,3.0,0.0,True,2708167.0
9525,10069009.0,apartment,669000,8300.0,hyperequipped,1967.0,good,gas,169.0,3.0,0.0,True,725450.0
9526,10122599.0,apartment,695000,1000.0,installed,1996.0,good,gas,165.0,2.0,0.0,True,3467306.0
9527,10122282.0,apartment,695000,1000.0,installed,1996.0,good,gas,165.0,2.0,0.0,True,1110748.0
9528,9825855.0,apartment,695000,8300.0,0,1961.0,asnew,gas,0.0,2.0,0.0,0,1759503.0
9531,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9534,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9537,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9538,10109514.0,apartment,699000,9520.0,usahyperequipped,0.0,asnew,gas,136.8,3.0,0.0,True,3873435.0
9539,9857683.0,apartment,719000,8301.0,installed,1968.0,tobedoneup,gas,103.0,2.0,0.0,True,3690217.0
9541,10086909.0,apartment,790000,1050.0,0,0.0,asnew,gas,295.0,2.0,0.0,0,2078276.0
9560,10133467.0,apartment,360000,9800.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,True,1989885.0
9561,10132937.0,apartment,249000,2018.0,installed,0.0,good,gas,324.0,2.0,0.0,0,3872680.0
9563,10077719.0,apartment,179000,1600.0,0,1958.0,torenovate,gas,202.0,1.0,0.0,0,3870756.0
9564,10077720.0,apartment,209000,1600.0,0,1958.0,torenovate,gas,289.0,2.0,0.0,0,3870756.0
9565,10135360.0,apartment,335000,2020.0,usainstalled,1960.0,asnew,gas,0.0,2.0,0.0,True,3538406.0
9566,10134742.0,apartment,495000,1160.0,hyperequipped,0.0,tobedoneup,gas,0.0,2.0,0.0,True,3883992.0
9569,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9572,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9575,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9580,10140345.0,apartment,405000,9070.0,hyperequipped,2023.0,asnew,gas,0.0,2.0,0.0,True,3180660.0
9584,9478822.0,apartment,170500,1000.0,0,2020.0,asnew,gas,0.0,0.0,0.0,True,2012158.0
9585,10139390.0,apartment,175000,1450.0,0,0.0,tobedoneup,gas,235.0,1.0,0.0,0,2258636.0
9586,10139387.0,apartment,175000,1450.0,0,0.0,tobedoneup,gas,235.0,1.0,0.0,0,2258636.0
9587,9478821.0,apartment,178500,1000.0,0,2020.0,asnew,gas,0.0,0.0,0.0,True,2012158.0
9595,10138211.0,apartment,220000,8370.0,installed,0.0,asnew,gas,262.0,2.0,0.0,True,2142819.0
9600,9479794.0,apartment,248000,1000.0,0,2020.0,asnew,gas,0.0,1.0,0.0,True,2012158.0
9603,9005884.0,apartment,270175,3910.0,0,0.0,asnew,gas,0.0,2.0,0.0,True,1309432.0
9607,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9610,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9613,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9614,10010199.0,apartment,290000,8670.0,installed,2022.0,asnew,electric,0.0,1.0,0.0,True,3677360.0
9623,9763241.0,apartment,429000,2950.0,0,2021.0,asnew,gas,0.0,3.0,0.0,True,3423211.0
9628,10064704.0,apartment,189000,1090.0,semiequipped,1970.0,good,gas,172.0,2.0,0.0,True,3489567.0
9629,10009430.0,apartment,275000,1030.0,hyperequipped,1957.0,good,fueloil,705.0,2.0,0.0,True,3488269.0
9630,10062933.0,apartment,345000,1170.0,hyperequipped,1967.0,asnew,gas,181.0,2.0,0.0,True,3488269.0
9631,10082294.0,apartment,359000,1083.0,usahyperequipped,2006.0,asnew,gas,159.0,3.0,0.0,True,1306479.0
9633,10142722.0,apartment,429000,2018.0,installed,0.0,asnew,fueloil,0.0,3.0,0.0,0,3884431.0
9634,10130677.0,apartment,59000,4000.0,semiequipped,0.0,good,gas,264.0,0.0,0.0,0,1798121.0
9637,10124172.0,apartment,410000,1200.0,hyperequipped,2013.0,good,gas,128.0,2.0,0.0,True,3359182.0
9639,10133592.0,apartment,225000,2200.0,installed,0.0,good,gas,0.0,2.0,0.0,True,3853382.0
9643,10149507.0,apartment,188000,2390.0,0,1991.0,good,electric,0.0,1.0,0.0,True,3877528.0
9645,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9648,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9651,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9654,10136151.0,apartment,85000,2100.0,installed,0.0,good,gas,352.0,2.0,0.0,0,23235.0
9656,10135846.0,apartment,520000,8300.0,0,0.0,justrenovated,gas,0.0,3.0,0.0,0,1759503.0
9657,10135845.0,apartment,525000,8300.0,0,0.0,justrenovated,gas,0.0,3.0,0.0,0,1759503.0
9669,10140367.0,apartment,189000,3000.0,0,1991.0,asnew,electric,214.0,0.0,0.0,0,2478814.0
9675,10126454.0,apartment,65000,1400.0,0,0.0,good,gas,778.0,0.0,0.0,0,3502806.0
9678,9543983.0,apartment,85000,7700.0,installed,0.0,justrenovated,electric,615.0,1.0,0.0,0,1214934.0
9679,9983333.0,apartment,95000,4100.0,notinstalled,0.0,good,gas,187.0,2.0,0.0,0,1768158.0
9683,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9686,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9689,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9691,10093769.0,apartment,129000,1090.0,semiequipped,0.0,good,gas,1023.0,0.0,0.0,True,76092.0
9694,9900153.0,apartment,140000,8420.0,installed,1990.0,good,electric,865.0,1.0,0.0,0,3855002.0
9698,10080448.0,apartment,159000,2060.0,installed,0.0,good,gas,444.0,1.0,0.0,0,3154209.0
9701,10120988.0,apartment,179000,2060.0,installed,0.0,good,gas,227.0,1.0,0.0,True,3861118.0
9702,10107505.0,apartment,179000,4000.0,hyperequipped,2002.0,asnew,electric,297.0,2.0,0.0,0,1230197.0
9703,10080209.0,apartment,185000,1070.0,usainstalled,0.0,asnew,gas,141.0,1.0,0.0,True,9368.0
9706,10092590.0,apartment,195000,1090.0,installed,0.0,asnew,gas,686.0,1.0,0.0,True,76092.0
9710,9622417.0,apartment,199000,2440.0,0,1978.0,good,gas,0.0,2.0,0.0,True,2521638.0
9712,9964379.0,apartment,199000,7370.0,installed,0.0,good,gas,112.0,3.0,0.0,True,980800.0
9714,9978376.0,apartment,205000,8820.0,installed,0.0,good,gas,206.0,3.0,0.0,0,3855000.0
9715,9973340.0,apartment,210000,7131.0,usainstalled,0.0,asnew,gas,129.0,2.0,0.0,True,1721265.0
9716,9310277.0,apartment,215000,8670.0,0,2015.0,asnew,gas,0.0,1.0,0.0,0,491822.0
9721,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9724,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9727,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9730,10111676.0,apartment,228000,5030.0,usainstalled,0.0,justrenovated,electric,537.0,3.0,0.0,0,3002218.0
9739,10026107.0,apartment,249000,8430.0,installed,1952.0,good,electric,506.0,2.0,0.0,0,3854999.0
9742,9989025.0,apartment,265000,2600.0,0,0.0,asnew,gas,0.0,2.0,0.0,True,3702188.0
9747,10083262.0,apartment,282000,9700.0,0,2009.0,asnew,gas,0.0,2.0,0.0,True,1548676.0
9748,10022293.0,apartment,299000,5030.0,installed,2011.0,good,gas,111.0,3.0,0.0,True,3853966.0
9749,10104764.0,apartment,300000,1030.0,0,0.0,good,gas,0.0,2.0,0.0,True,688635.0
9751,10110056.0,apartment,315000,1180.0,usahyperequipped,0.0,good,gas,158.0,1.0,0.0,0,3363337.0
9752,9994510.0,apartment,315000,3040.0,usahyperequipped,2019.0,good,gas,0.0,1.0,0.0,True,3018827.0
9755,9720447.0,apartment,322790,9630.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,True,865518.0
9757,9357962.0,apartment,333800,6600.0,usainstalled,2021.0,asnew,gas,65.0,3.0,0.0,True,143761.0
9759,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9762,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9765,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9767,10074181.0,apartment,339000,9000.0,installed,0.0,good,gas,323.0,2.0,0.0,True,2368.0
9775,10008796.0,apartment,390000,1000.0,installed,1966.0,good,gas,193.0,2.0,0.0,True,3705284.0
9776,10007029.0,apartment,390000,1050.0,installed,1966.0,good,gas,193.0,2.0,0.0,True,3705284.0
9777,10069986.0,apartment,396000,5060.0,installed,0.0,good,fueloil,549.0,2.0,0.0,True,2713049.0
9779,10059651.0,apartment,435000,1050.0,usahyperequipped,2021.0,asnew,gas,45.0,1.0,0.0,0,2595964.0
9782,9872880.0,apartment,439500,9000.0,installed,0.0,good,gas,244.0,2.0,0.0,True,1438.0
9784,10033576.0,apartment,450000,1180.0,hyperequipped,2022.0,good,gas,0.0,2.0,0.0,True,1150021.0
9786,9965599.0,apartment,475000,8020.0,installed,1978.0,good,fueloil,243.0,4.0,0.0,0,418241.0
9790,10035749.0,apartment,695000,8300.0,0,0.0,asnew,electric,0.0,2.0,0.0,True,3877023.0
9797,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9800,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9803,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9809,10145997.0,apartment,269000,1070.0,hyperequipped,1850.0,good,gas,237.0,2.0,0.0,True,3826086.0
9810,10132390.0,apartment,185000,1020.0,installed,1950.0,tobedoneup,gas,612.0,1.0,0.0,True,2352.0
9825,10146955.0,apartment,299000,2018.0,0,0.0,good,gas,161.0,3.0,0.0,0,3423211.0
9826,10134439.0,apartment,125000,7000.0,hyperequipped,0.0,justrenovated,fueloil,262.0,2.0,0.0,0,2659491.0
9830,10151601.0,apartment,195000,1030.0,semiequipped,0.0,good,gas,0.0,2.0,0.0,0,1725788.0
9832,10153428.0,apartment,275000,1600.0,hyperequipped,0.0,asnew,fueloil,161.0,2.0,0.0,0,3826086.0
9833,10153081.0,apartment,275000,1602.0,hyperequipped,0.0,asnew,fueloil,161.0,2.0,0.0,0,3826086.0
9835,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9838,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9841,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9857,10138490.0,apartment,219000,1070.0,usahyperequipped,1955.0,good,gas,252.0,2.0,0.0,True,3826086.0
9858,9616255.0,apartment,224000,1490.0,hyperequipped,0.0,asnew,gas,0.0,1.0,0.0,True,171849.0
9859,9969439.0,apartment,225700,3271.0,0,2022.0,asnew,gas,0.0,2.0,0.0,True,2457099.0
9867,10099540.0,apartment,270000,5560.0,0,2022.0,asnew,gas,0.0,5.0,0.0,True,3853952.0
9868,10087553.0,apartment,277500,8820.0,usahyperequipped,2023.0,asnew,gas,0.0,2.0,0.0,True,2224680.0
9869,10090777.0,apartment,295000,9255.0,0,2022.0,asnew,gas,0.0,2.0,0.0,True,2843167.0
9873,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9876,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9879,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9881,9969446.0,apartment,323000,3271.0,0,2022.0,asnew,gas,0.0,2.0,0.0,True,2457099.0
9882,10129055.0,apartment,348000,3270.0,installed,2022.0,good,gas,0.0,2.0,0.0,True,2019.0
9883,9928608.0,apartment,349000,3140.0,installed,2001.0,good,gas,169.0,3.0,0.0,0,3333136.0
9884,9966974.0,apartment,354500,3271.0,0,2022.0,asnew,gas,0.0,3.0,0.0,True,2457099.0
9885,9708081.0,apartment,355000,9160.0,0,2020.0,asnew,gas,0.0,2.0,0.0,0,1255036.0
9892,9732531.0,apartment,475000,4000.0,0,2020.0,asnew,gas,0.0,3.0,0.0,0,3848257.0
9894,9998866.0,apartment,515000,1332.0,usahyperequipped,2022.0,asnew,gas,0.0,3.0,0.0,0,3874561.0
9904,10133164.0,apartment,699000,2000.0,hyperequipped,0.0,asnew,gas,0.0,2.0,0.0,True,2184.0
9905,10147729.0,apartment,185000,1090.0,installed,1968.0,asnew,gas,96.0,2.0,0.0,True,1306479.0
9908,10088917.0,apartment,179000,1090.0,hyperequipped,1936.0,asnew,gas,0.0,1.0,0.0,0,3234237.0
9909,10130366.0,apartment,195000,1640.0,semiequipped,0.0,torenovate,gas,318.0,1.0,0.0,0,3447566.0
9911,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9914,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9917,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9919,10069709.0,apartment,250000,2900.0,installed,1938.0,good,fueloil,0.0,2.0,0.0,True,3879486.0
9920,10130718.0,apartment,300000,1180.0,0,0.0,good,gas,218.0,2.0,0.0,True,3332058.0
9947,10136245.0,apartment,245000,1000.0,usainstalled,0.0,justrenovated,gas,219.0,1.0,0.0,0,2724278.0
9949,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9952,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9955,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9956,10060894.0,apartment,470000,8380.0,0,0.0,justrenovated,gas,0.0,2.0,0.0,True,2984874.0
9960,10142262.0,apartment,175000,6000.0,0,0.0,good,electric,443.0,3.0,0.0,True,3851699.0
9962,10142363.0,apartment,199000,8310.0,installed,0.0,good,gas,258.0,3.0,0.0,True,982179.0
9966,9299047.0,apartment,95000,8370.0,0,1999.0,good,electric,203.0,2.0,0.0,0,1864.0
9967,9869236.0,apartment,100000,5537.0,0,0.0,torenovate,fueloil,434.0,2.0,0.0,True,1654493.0
9969,10055910.0,apartment,125000,2060.0,hyperequipped,0.0,good,gas,199.0,0.0,0.0,0,2138569.0
9970,10099031.0,apartment,127500,2000.0,0,1999.0,good,electric,246.0,0.0,0.0,0,723713.0
9971,10087956.0,apartment,129500,8620.0,0,1976.0,asnew,gas,134.0,1.0,0.0,True,2997026.0
9974,9950674.0,apartment,135000,7120.0,installed,0.0,justrenovated,gas,359.0,1.0,0.0,True,2038381.0
9976,10117404.0,apartment,150000,1300.0,usainstalled,1990.0,good,electric,216.0,0.0,0.0,0,47821.0
9977,9880199.0,apartment,152720,9990.0,installed,0.0,asnew,gas,0.0,1.0,0.0,0,2126895.0
9978,10021276.0,apartment,155000,8370.0,0,1970.0,good,gas,164.0,0.0,0.0,True,615236.0
9979,9833280.0,apartment,157220,9990.0,installed,0.0,asnew,gas,0.0,1.0,0.0,0,2126895.0
9982,9997950.0,apartment,169000,1420.0,0,1933.0,tobedoneup,gas,905.0,1.0,0.0,0,1790430.0
9985,9583461.0,apartment,172220,9990.0,installed,0.0,asnew,gas,0.0,1.0,0.0,0,2126895.0
9987,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
9990,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
9993,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
9994,10071643.0,apartment,175000,3001.0,0,1973.0,good,fueloil,185.0,0.0,0.0,True,926789.0
9996,10099578.0,apartment,185000,6940.0,installed,2006.0,good,fueloil,166.0,2.0,0.0,0,3846218.0
9997,10099577.0,apartment,185000,6940.0,installed,2006.0,good,fueloil,166.0,2.0,0.0,0,3846218.0
9998,10099576.0,apartment,185000,6940.0,installed,2006.0,good,fueloil,244.0,2.0,0.0,0,3846218.0
10001,10027289.0,apartment,199000,2100.0,installed,1974.0,good,gas,176.0,2.0,0.0,0,3333136.0
10003,10129287.0,apartment,199500,3630.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,True,3883565.0
10005,10007065.0,apartment,212769,3630.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,0,3857871.0
10008,10007064.0,apartment,215702,3630.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,0,3857871.0
10009,8999749.0,apartment,218500,9990.0,installed,0.0,asnew,gas,0.0,2.0,0.0,0,2126895.0
10010,9993457.0,apartment,225000,1090.0,installed,0.0,good,gas,747.0,2.0,0.0,True,76092.0
10011,9948579.0,apartment,225000,4802.0,semiequipped,0.0,good,gas,0.0,2.0,0.0,True,1974205.0
10013,9995534.0,apartment,229000,1070.0,hyperequipped,1967.0,asnew,fueloil,178.0,2.0,0.0,True,3826086.0
10014,10129882.0,apartment,230000,2650.0,installed,0.0,good,gas,0.0,3.0,0.0,0,3883615.0
10015,10073037.0,apartment,230000,4000.0,installed,0.0,justrenovated,gas,0.0,3.0,0.0,True,2559496.0
10021,10096056.0,apartment,259000,1020.0,hyperequipped,1930.0,asnew,gas,0.0,2.0,0.0,True,3719795.0
10022,10093977.0,apartment,259000,8400.0,hyperequipped,1964.0,good,gas,0.0,2.0,0.0,True,849741.0
10025,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
10028,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
10031,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
10033,10010605.0,apartment,265000,8620.0,0,2005.0,asnew,electric,436.0,2.0,0.0,True,2997026.0
10036,10084976.0,apartment,270000,1070.0,usahyperequipped,2016.0,asnew,gas,59.0,2.0,0.0,True,3826086.0
10037,10007067.0,apartment,274810,3630.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,0,3857871.0
10038,10032880.0,apartment,275000,1500.0,0,2004.0,good,electric,333.0,3.0,0.0,True,3549800.0
10041,9312844.0,apartment,275000,3500.0,hyperequipped,0.0,justrenovated,gas,0.0,3.0,0.0,True,3308744.0
10043,10128252.0,apartment,279000,1600.0,usahyperequipped,1987.0,justrenovated,electric,208.0,2.0,0.0,True,3826086.0
10044,9944764.0,apartment,281000,8630.0,installed,2022.0,asnew,gas,0.0,1.0,0.0,True,3238005.0
10048,10109781.0,apartment,286000,2431.0,hyperequipped,2022.0,asnew,gas,0.0,2.0,0.0,True,2521638.0
10049,10094419.0,apartment,287600,9990.0,0,0.0,asnew,gas,109.0,2.0,0.0,True,472960.0
10051,10105744.0,apartment,289000,2930.0,0,2018.0,asnew,gas,96.0,2.0,0.0,True,723713.0
10053,9898376.0,apartment,295000,9200.0,hyperequipped,2021.0,asnew,gas,0.0,1.0,0.0,True,1349133.0
10054,10007066.0,apartment,296068,3630.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,0,3857871.0
10055,9942999.0,apartment,299000,9290.0,0,2022.0,asnew,gas,14.0,2.0,0.0,True,36717.0
10057,9850733.0,apartment,305000,9290.0,0,2022.0,asnew,gas,28.0,2.0,0.0,True,36717.0
10058,9963490.0,apartment,310000,9290.0,0,2022.0,asnew,gas,19.0,2.0,0.0,True,36717.0
10061,10092944.0,apartment,319000,2060.0,installed,0.0,asnew,gas,151.0,3.0,0.0,True,3423211.0
10063,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
10066,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
10069,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
10070,10026265.0,apartment,329500,9280.0,0,2016.0,asnew,gas,43.0,2.0,0.0,True,36717.0
10072,10093032.0,apartment,339000,8020.0,0,0.0,asnew,gas,147.0,3.0,0.0,True,2562644.0
10076,10044917.0,apartment,349000,2861.0,0,0.0,good,gas,387.0,2.0,0.0,True,2786783.0
10077,10095086.0,apartment,350000,1190.0,installed,1912.0,good,gas,0.0,2.0,0.0,True,2289047.0
10079,9944861.0,apartment,366000,8630.0,installed,2022.0,asnew,gas,0.0,3.0,0.0,True,3238005.0
10080,10020586.0,apartment,375000,1160.0,0,1970.0,good,gas,201.0,4.0,0.0,0,2486644.0
10081,9774092.0,apartment,385000,8620.0,0,2002.0,asnew,electric,191.0,1.0,0.0,True,2997026.0
10084,10060173.0,apartment,395000,8620.0,installed,1991.0,good,electric,0.0,2.0,0.0,0,2397861.0
10090,9976124.0,apartment,419000,9052.0,hyperequipped,2021.0,asnew,gas,0.0,2.0,0.0,0,1915103.0
10092,10096839.0,apartment,439000,2000.0,0,0.0,good,gas,252.0,2.0,0.0,0,3423211.0
10094,10123821.0,apartment,449000,2950.0,installed,0.0,torenovate,electric,489.0,3.0,0.0,True,3154209.0
10095,9911529.0,apartment,450000,1300.0,installed,0.0,good,gas,0.0,2.0,0.0,0,2258636.0
10096,9911528.0,apartment,450000,1300.0,installed,0.0,good,gas,0.0,2.0,0.0,0,2258636.0
10097,9911527.0,apartment,450000,1300.0,installed,0.0,good,gas,0.0,2.0,0.0,0,2258636.0
10098,9911526.0,apartment,450000,1300.0,installed,0.0,good,gas,0.0,2.0,0.0,0,2258636.0
10099,9764643.0,apartment,467500,8000.0,installed,2019.0,asnew,gas,0.0,2.0,0.0,True,2142819.0
10101,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
10104,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
10107,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
10109,10111783.0,apartment,480000,1570.0,0,1963.0,asnew,gas,264.0,3.0,0.0,0,3863598.0
10110,10125544.0,apartment,486000,3060.0,hyperequipped,2020.0,asnew,electric,0.0,3.0,0.0,True,1915103.0
10111,10092076.0,apartment,490000,1000.0,hyperequipped,2014.0,asnew,gas,0.0,2.0,0.0,True,3719795.0
10112,10125545.0,apartment,505000,3060.0,hyperequipped,2020.0,asnew,electric,0.0,3.0,0.0,True,1915103.0
10113,10093059.0,apartment,525000,8620.0,0,1982.0,asnew,electric,652.0,2.0,0.0,True,2997026.0
10115,10086153.0,apartment,575000,1180.0,installed,0.0,good,gas,0.0,4.0,0.0,0,3332058.0
10116,9893295.0,apartment,585000,8300.0,hyperequipped,2022.0,asnew,gas,0.0,2.0,0.0,0,448371.0
10118,9978308.0,apartment,699000,8300.0,hyperequipped,0.0,good,electric,0.0,2.0,0.0,True,1129846.0
10119,10064062.0,apartment,750000,1020.0,0,0.0,good,gas,262.0,0.0,0.0,0,1150021.0
10120,10028693.0,apartment,755000,8300.0,0,1966.0,asnew,gas,322.0,2.0,0.0,True,3122446.0
10121,9814482.0,apartment,775000,8870.0,installed,0.0,asnew,gas,259.0,8.0,0.0,0,2163147.0
10122,10109666.0,apartment,795000,9000.0,0,0.0,asnew,gas,115.0,2.0,0.0,0,3709747.0
10136,10146095.0,apartment,479000,9120.0,installed,2011.0,asnew,gas,0.0,3.0,0.0,True,3153468.0
10139,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
10142,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
10145,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
10147,9958161.0,apartment,274500,2440.0,usahyperequipped,2022.0,asnew,gas,0.0,2.0,0.0,True,2521638.0
10148,10108249.0,apartment,289000,1140.0,installed,1991.0,asnew,gas,121.0,2.0,0.0,True,3488269.0
10151,10134668.0,apartment,339000,1080.0,hyperequipped,1969.0,asnew,gas,188.0,3.0,0.0,True,3826086.0
10153,10080326.0,apartment,184167,4624.0,0,0.0,asnew,gas,0.0,1.0,0.0,True,558223.0
10161,9805785.0,apartment,235000,6000.0,hyperequipped,2021.0,asnew,gas,90.0,2.0,0.0,True,3855004.0
10162,9988787.0,apartment,238000,6044.0,usahyperequipped,2021.0,asnew,gas,76.0,2.0,0.0,True,2875955.0
10164,9805789.0,apartment,245000,6000.0,hyperequipped,2021.0,asnew,gas,129.0,2.0,0.0,True,3855004.0
10166,10080323.0,apartment,294975,4624.0,0,0.0,asnew,gas,0.0,3.0,0.0,True,558223.0
10170,9931239.0,apartment,365000,4845.0,0,2022.0,asnew,gas,0.0,2.0,0.0,True,2654558.0
10177,10158332.0,house,249000,8792.0,semiequipped,0.0,good,gas,427.0,3.0,516.0,0,2289068.0
10180,10094199.0,house,159000,2620.0,installed,1972.0,good,gas,338.0,3.0,69.0,0,1274842.0
10183,10158302.0,apartment,230000,2018.0,installed,2018.0,asnew,gas,77.0,1.0,0.0,True,2246999.0
10186,10143448.0,apartment,229000,1081.0,usasemiequipped,0.0,asnew,gas,895.0,2.0,0.0,0,3851699.0
10190,10130929.0,apartment,219000,8430.0,installed,0.0,good,electric,344.0,1.0,0.0,True,3871671.0
10191,10130408.0,apartment,249000,7740.0,installed,0.0,asnew,gas,84.0,2.0,0.0,True,568747.0
10196,10151297.0,apartment,225000,2200.0,installed,2010.0,good,gas,0.0,1.0,0.0,True,3333136.0
10199,10136572.0,apartment,289000,1600.0,usahyperequipped,0.0,justrenovated,electric,383.0,2.0,0.0,True,3870756.0
10200,10136306.0,apartment,375000,1040.0,usahyperequipped,0.0,good,gas,391.0,1.0,0.0,0,2665838.0
10203,10142494.0,apartment,152000,9420.0,installed,1996.0,tobedoneup,electric,270.0,1.0,0.0,0,1915103.0
10205,10140647.0,apartment,249000,1070.0,installed,0.0,asnew,electric,473.0,2.0,0.0,0,3826086.0
